item_code,sales,qty
101372844,4.295305893800389,0.097859327
101371467,5.255402247510668,0.097676624
101140938,24.483555141565986,0.2728949552706815
101421624,1.2819745785569792,0.015509103169251517
101450422,5.882253155339805,0.3483009708737864
101351833,0.7167699352179034,0.009570082
101450427,16.062247179169248,1.5722256664600125
101308112,42.62822175045984,0.25459840588595956
101429032,0.20935179677819082,0.001239157
100308613,20.455321479977858,1.024266322199668
101141062,4.016393024,0.13846593071945185
101384454,2.6755286447931526,0.11982881597717546
100859710,8.024174635272391,0.1433056325023084
101209329,38.343138613861385,0.2603377984857309
101144653,7.538799815441403,0.079052599
101380256,4.940691885279326,0.1193421231480223
101433621,13.706971201835739,0.4814991873028014
101039110,15.478905323590816,0.37853482634275953
101134113,125.6378162401031,1.6300865402320015
101353668,0.4171512147078135,0.030953944
101395651,3.418169620253164,0.037974684
101398634,5.2295136358748255,0.091622755
101396278,8.454297017,0.075410947
101440339,7.461884354154033,0.19551243177683444
101363726,11.867030789915967,0.088403361
100961020,6.6205798944004455,0.12935945532860915
101362617,1.9519540088105727,0.213215859
100865710,3.0677589582284854,0.096879718
101109267,9.549154842329706,0.25923016496465046
101144245,5.883929121934682,0.22398011074697705
101189909,3.005569565217391,0.013043478260869565
101375229,12.578587517505367,0.10736625898608906
100276664,5.7751161499305885,0.16742248958815364
101329911,9.641023331179023,0.35952358969624226
101246008,9.352619919651826,0.6747572815533981
101398445,9.983245311,0.17594948638205635
100964308,10.946112825575929,0.29788434414668546
101431323,8.158392656391658,0.3268359020852221
101363526,24.161061038557218,0.10261194029850747
101380470,7.472917818687044,0.046543939
101419237,15.780150130775938,0.078465562
101242820,6.720462474690663,0.22845894263217098
100394209,8.725908235,0.3297952994692949
101174008,12.563546146966761,0.052317782083768076
101412132,25.20137321680293,0.23202706512545812
101432932,0.5367174402250352,0.012658227848101266
101375735,7.7256552225110875,0.10475607891114849
100044216,21.350684488631135,0.8610880972107152
100072119,7.243463076498205,0.2401730645309767
101431821,0.5255289502762431,0.1026045777426993
101413926,24.68747404626014,0.075398017
101380126,2.017028552097429,0.060081190798376184
101383733,4.959937169392288,0.8326266908944074
100537103,54.33842004608295,1.8123502304147465
101373922,40.184361685667746,0.15553745928338764
101401352,18.384676762865414,0.2900904641823106
101437645,0.4151285587583149,0.007538803
101384521,66.42144527968597,0.4045142296368989
101407037,2.267024069478908,0.012406948
101424625,7.931951816980509,0.10059464816650149
100352720,28.263343221212406,0.6121053124707205
101274111,11.714926690720697,0.40586548246831344
101430424,5.088115697782746,0.079839762
101420322,4.7434032726045885,0.10312640575798471
101436741,3.1661455703532138,0.096699479
100876010,7.7033302632803045,0.37008093776165224
100050268,29.854201334826847,1.2714459068421544
101401247,21.071833645124716,2.0968442932728646
101422428,1.5866406873780579,0.2294762119165541
101380882,40.88130745364763,0.3447312028323861
101381124,4.114528984147828,0.054216302
100274002,16.26957323039717,0.35624593061110593
101139709,11.978803819085076,0.3502380459532188
101370634,5.768297938048143,0.27113267400634444
100051045,3.687247129,0.069190326
101440421,3.168302454682779,0.020770392749244714
101138386,1.8098050032278892,0.13438777706046912
101419256,42.46988077593723,0.13687881429816914
101419257,10.755405010893247,0.051416122
100879708,9.463274093038459,0.14979845299052183
101005814,16.00394257015795,0.16515871798803863
101398646,23.994290142276423,0.8262195121951219
101437833,2.0801977722209593,0.040236417367583543
101163908,13.469290834126229,1.1744370440849985
101163708,5.715636483173613,0.3496768442166258
101305314,53.06228719783715,0.2786259541984733
101373539,0.5559892930963208,0.003720546
100027381,16.057244407622203,0.60296419
101240732,18.462756055155875,1.508792965627498
100720002,21.45496215095383,0.4723066998433324
100397902,6.385870959466393,0.46690610569522834
101382622,31.4365275,0.6909057095034405
101375734,5.007938057,0.067635807
100859711,12.304776125586963,0.22235521591013718
101413226,9.510794793319025,0.394233461
101357710,24.181449266012155,0.24086021505376345
101419233,16.928606451612904,0.088055798
101435123,1.7479617185724028,0.027278927
101446821,8.465636034553683,0.1246400658165364
101236212,6.939504757073611,0.6632848607823244
101397947,13.35764343346813,0.13133063739649528
101371461,10.217886980992803,0.3703628067909208
101377551,8.265857611940298,0.074626866
101449934,1.9188554764851484,0.042079208
101452034,0.3077749063670412,1.2552166934189406
101352616,57.24490304119436,3.2230209197309003
101434426,20.185325004332007,0.13619823254202046
101413927,1.3362187556904401,0.016691958
101445643,2.1946860248447204,0.041614907
101401316,7.174593693575821,0.9343189846918749
101435326,14.169514423076924,0.4771756021756022
101402857,1.8718589496924776,0.039583661882983755
100624016,39.654224620931956,3.2914201183431953
101382323,4.914231672893316,0.13563704856787048
101380883,3.3401589531938845,0.1055248100553419
101438637,6.431852792,0.5266279819471309
101150117,13.630446402877697,0.4136690647482014
101393446,4.8113671657448025,0.10356666030898341
101004613,29.21442462887989,0.5295546558704454
101430923,5.750127902602152,0.10669871459922667
101409654,14.09732569,0.40546569994422754
101231908,29.475708346851498,0.3685296268986875
101419265,5.802216303400175,0.034437663
101413231,5.915166438949293,0.23689021456749734
101298710,17.287055368168833,1.3380333609805548
100020386,19.34857126271349,0.4191134139320668
101440935,2.123885325581395,0.09744186
101432337,24.745784751836588,0.5034939974914889
101401437,4.744535048443232,0.076756655
100601409,12.195947058057797,0.4724030200468628
101362010,1.9092657837445572,0.1774310595065312
100308502,4.719350017447947,0.3015005234384088
101244511,4.947902749140893,0.17578641289981498
101438022,1.8157865745856354,0.04106814
100051078,7.085876190920108,0.16351263167707653
100079874,42.53982125149756,3.414984794
101430432,14.79465638227948,0.1853555935322729
101425830,4.520508671988389,0.061139332
101417122,0.41179253055204385,0.017804466919511167
100510907,19.338501364306786,1.0310656342182891
101374121,5.5637796199213625,0.10269612432128815
100062754,11.046973682196498,0.3103415287477279
101433547,16.458966774840125,0.5764054595781235
101371723,25.981632045431496,0.9756603285670825
101382529,0.080307203,0.0071875
101026212,12.81841997,0.16130142881735238
101133137,13.948834677716391,0.2488950276243094
101430135,2.362074168315899,0.12628404485910846
101403834,2.300696988429228,0.026787129497543194
101401332,0.9505986816355959,0.014934597
101438237,13.353134641350211,0.098734177
101431628,5.161865605928509,0.089363557
100044695,11.820342898046835,0.8784129256570201
101360524,10.194889744258871,0.047494781
101235910,5.041855841891106,0.14628947878318155
101429449,5.867174871,0.074066433
101355934,2.878044265455046,0.12253889577309651
100897408,6.817441679932578,0.13194119299559884
100348107,15.485065237041137,0.25982291090204757
101141060,4.822855620465466,0.13370394798831622
101142939,21.15415261,0.22300082440230834
100016236,8.488076923076923,0.8694072459254646
101376028,5.584801920838184,0.21420256111757857
101414024,0.803167115,0.022795216741405083
100803912,7.195320708613317,0.076053757
100756811,13.68103647,0.967082755
101324909,20.02617996104961,0.23462484624846247
101376851,27.89341230912477,0.40195530726256984
101355017,7.3902766457399105,0.2699551569506726
100058394,2.216671902184419,0.18248598492170887
101239514,43.90034275963844,1.3930086699870872
101430023,1.370714461420198,0.3944460459306236
101384522,31.85110514,0.19198976579413501
101243108,22.499895497953617,1.8485675306957707
100858925,4.9659374244256345,0.16339177750906891
101361035,7.077774399231016,0.067072519
101399543,1.6093519341563787,0.018518518518518517
101397978,24.92136663550528,0.32728802467981677
100178701,31.490994744121714,0.699769479
101142624,12.818124934407795,0.17409866941529234
101133930,23.30415657630522,0.4209839357429719
100985008,8.904417965653897,0.13795055670881298
101352624,9.713354232653527,0.28996240173179905
101251408,4.913785776197355,0.073563729
100457002,156.30799295917427,8.526310939083956
101441142,0.8093627575277338,0.034865293
101425547,1.901141462203238,0.07261349
100006251,8.370589211886305,0.2857142857142857
101408534,3.3215521902260576,0.054310102
101438741,6.143897762832831,0.1642876749931375
101364536,6.526432451811155,0.10438588322935097
100909708,3.5455057586116223,0.041677623
100397805,7.025132395121297,0.989545637
101423523,8.968981520467835,0.1260233918128655
101384526,65.12636105995298,0.5003918495297806
101442422,0.5247211360362214,0.032928586
100682521,12.868026280022342,0.5234593185626513
101433023,6.485360176228331,0.13332056316444785
101437468,2.2296440191387563,0.081339713
100553202,52.76677543988945,2.8330723169046523
101449121,0,0.011472275334608031
101440260,8.902774776386403,0.35539654144305305
101433924,2.1113571605277626,0.056074766355140186
101127320,17.441619000651343,0.2338326974969759
101448938,7.640925651364764,0.12903225806451613
101115708,18.60053653828132,0.3557304844906757
101398601,2.117340275103164,0.059697387
101354543,37.94407456487706,1.864720425453541
101378027,8.365560206,0.12825037147102525
101432533,3.0175104547148717,0.10109951546775997
100834102,4.4781501532680705,0.24819539206961336
100917908,14.839485238196966,0.21886349070711386
101384525,4.425693304,0.027733869808880585
101050609,3.303160425183974,0.038838921
101397885,44.28574480525575,0.43697794462693573
101415125,3.057045422240803,0.22428929765886288
101371922,7.509574045801528,0.13476580906606353
101234208,9.376642200171739,0.7115733231561874
101307908,2.5639476018099545,0.086515837
101413524,9.219921065842827,0.7176095771384438
101384731,32.88503834206765,0.1969509290138161
101040610,36.36090515606298,0.5275757296749839
101353671,9.488599763593381,0.15120567375886526
101435821,10.921912360016591,0.077975944
101409121,15.458721868245467,1.6532280800676629
101347622,24.445819666697357,0.35134886290396833
101412628,3.3749215419501133,0.054421769
100462002,2.5170834993270526,0.034993270524899055
101403031,3.4666730622617536,0.09047014
101408523,2.875274289466279,0.045774317606228306
101412641,20.460505512393638,0.3669996300406955
101324308,17.273603766364552,0.34803625377643505
101053814,20.52303036211699,1.4828546729420804
101441021,4.885869582,0.2739477503628447
101396556,6.726019782557315,0.15658236823445995
101371926,5.124792027141646,0.2317406464989162
